ZIP,CITY,STATEID,VENUE_NAME,LAT,LNG,CATEGORY,CATEGORY_SHORT
43081,Westerville,OH,Melt Hot Yoga & Fitness,40.126806510368816,-82.92771019450507,Yoga Studio,Yoga Studio
43081,Westerville,OH,The Blue Turtle Tea & Spice Company,40.125799,-82.931196,Tea Room,Tea Room
43081,Westerville,OH,Good Vibes Winery,40.12596006315388,-82.93143425907373,Winery,Winery
43081,Westerville,OH,Barrel & Boar,40.12627010920469,-82.93120413400905,BBQ Joint,BBQ
43081,Westerville,OH,Wood & Steel Music Studios,40.126555,-82.928661,Music School,Music School
43081,Westerville,OH,Fourth Friday Westerville,40.126026439559965,-82.931440016978,Other Nightlife,Nightlife
43081,Westerville,OH,Hanby House,40.126284999999996,-82.937612,Historic Site,Historic Site
43081,Westerville,OH,Realty Solutions,40.12648026135146,-82.92877153769409,Office,Office
43081,Westerville,OH,Frank Museum Of Art,40.125136,-82.929336,College Academic Building,Academic Building
43081,Westerville,OH,The Gemma Shop,40.125974,-82.930047,Clothing Store,Apparel
43082,Westerville,OH,Melt Hot Yoga & Fitness,40.126806510368816,-82.92771019450507,Yoga Studio,Yoga Studio
43082,Westerville,OH,The Blue Turtle Tea & Spice Company,40.125799,-82.931196,Tea Room,Tea Room
43082,Westerville,OH,Good Vibes Winery,40.12596006315388,-82.93143425907373,Winery,Winery
43082,Westerville,OH,Barrel & Boar,40.12627010920469,-82.93120413400905,BBQ Joint,BBQ
43082,Westerville,OH,Wood & Steel Music Studios,40.126555,-82.928661,Music School,Music School
43082,Westerville,OH,Fourth Friday Westerville,40.126026439559965,-82.931440016978,Other Nightlife,Nightlife
43082,Westerville,OH,Hanby House,40.126284999999996,-82.937612,Historic Site,Historic Site
43082,Westerville,OH,Realty Solutions,40.12648026135146,-82.92877153769409,Office,Office
43082,Westerville,OH,Frank Museum Of Art,40.125136,-82.929336,College Academic Building,Academic Building
43082,Westerville,OH,The Gemma Shop,40.125974,-82.930047,Clothing Store,Apparel
43085,Columbus,OH,Ohio Statehouse,39.96074840346541,-82.99956019109314,Capitol Building,Capitol Building
43085,Columbus,OH,Ohio Statehouse Museum,39.961433495147766,-82.99849758185499,History Museum,History Museum
43085,Columbus,OH,Ohio Statehouse,39.9613173177356,-82.99899871587945,Capitol Building,Capitol Building
43085,Columbus,OH,Ohio Statehouse Atrium,39.96100612029565,-82.99788624622519,Capitol Building,Capitol Building
43085,Columbus,OH,House Health & Aging Committee,39.96095882900916,-82.99883079713175,Capitol Building,Capitol Building
43085,Columbus,OH,Ohio Statehouse Room 115,39.961067,-82.998849,Capitol Building,Capitol Building
43085,Columbus,OH,House Majority Floor Leader\'s Office,39.961093,-82.998856,Capitol Building,Capitol Building
43085,Columbus,OH,Ohio Statehouse Museum Shop,39.9613489865238,-82.9986424729376,Gift Shop,Gift Shop
43085,Columbus,OH,Ohio Statehouse Room 116,39.960992,-82.998834,Capitol Building,Capitol Building
43085,Columbus,OH,The Ohio Senate,39.96191966724885,-82.99837951338291,Government Building,Government
43102,Amanda,OH,Amanda Carryout,39.64897349523127,-82.74187236283683,Gas Station,Gas Station
43102,Amanda,OH,US Post Office,39.64918350676942,-82.741696747625,Post Office,Post Office
43102,Amanda,OH,SUBWAY,39.64939728844455,-82.74371439024758,Sandwich Place,Sandwiches
43102,Amanda,OH,Amanda Twp Firehouse,39.651141926992025,-82.74388821903472,Fire Station,Fire Station
43102,Amanda,OH,Amanda Clearcreek Primary,39.65144760364808,-82.74018533128115,School,School
43102,Amanda,OH,Taylor Funeral Home,39.649423,-82.743527,Funeral Home,Funeral Home
43102,Amanda,OH,Louie Young Auto Sales,39.64935997992836,-82.7430770142004,Auto Dealership,Auto Dealer
43102,Amanda,OH,Secret Santa,39.650057490394595,-82.74391731391349,Gift Shop,Gift Shop
43102,Amanda,OH,Amanda Ohio Playground,39.64951119,-82.74409674,Playground,Playground
43103,Ashville,OH,Mike\'s Pizza,39.71414288902488,-82.95313056580632,Pizza Place,Pizza
43103,Ashville,OH,Ashville Library,39.714188791568546,-82.95395498194928,Library,Library
43103,Ashville,OH,SUBWAY,39.716747527364106,-82.95278924402199,Sandwich Place,Sandwiches
43103,Ashville,OH,Ohio’s Small Town Museum,39.714007,-82.953443,Museum,Museum
43103,Ashville,OH,McDonald\'s,39.714955204695,-82.98632651567459,Fast Food Restaurant,Fast Food
43103,Ashville,OH,Wendy\'s,39.71425782498541,-82.9863884300267,Fast Food Restaurant,Fast Food
43103,Ashville,OH,Tim Hortons,39.7182824,-82.9864357,Coffee Shop,Coffee Shop
43103,Ashville,OH,Circle K,39.7151241,-82.9876652,Convenience Store,Convenience Store
43103,Ashville,OH,Bob Evans Restaurant,39.713737880495586,-82.98782050609589,American Restaurant,American
43105,Baltimore,OH,The Baltimore Pint House,39.845698,-82.601274,Bar,Bar
43105,Baltimore,OH,"Robey\'s Pizza, Pub & Patio",39.84529113769531,-82.6010513305664,Pub,Pub
43105,Baltimore,OH,Olde Village Pizza,39.8452607,-82.6009633,Pizza Place,Pizza
43105,Baltimore,OH,RP3,39.84520700896024,-82.60099819865123,Pizza Place,Pizza
43105,Baltimore,OH,Rp3\'s,39.845218,-82.600977,Bar,Bar
43105,Baltimore,OH,Town Hall Theater,39.84529,-82.601476,Historic Site,Historic Site
43105,Baltimore,OH,Peoples Bank,39.84604231704053,-82.60096549987793,Bank,Bank
43105,Baltimore,OH,Baltimore Chiropractic,39.846077,-82.600479,Chiropractor,Chiropractors
43107,Bremen,OH,Bremen Cafe,39.702118266666666,-82.42695206666667,Diner,Diner
43107,Bremen,OH,Bremen Rushcreek Fire Department,39.701534271240234,-82.42861938476562,Fire Station,Fire Station
43107,Bremen,OH,BP,39.702332,-82.426743,Gas Station,Gas Station
43107,Bremen,OH,Liberty Bell,39.70207855618411,-82.42647675149105,American Restaurant,American
43107,Bremen,OH,Bremen Bulk Foods,39.702079,-82.427288,Restaurant,Restaurant
43107,Bremen,OH,Out Back Drive Thru,39.71759983671653,-82.43667899372441,Liquor Store,Liquor Store
43107,Bremen,OH,Masons Country Diner,39.70205036884335,-82.4285564796299,Diner,Diner
43107,Bremen,OH,Howell Park,39.70254541273362,-82.42353433248134,Park,Park
43107,Bremen,OH,Chime Master,39.643991,-82.48901,Coworking Space,Coworking Space
43110,Canal Winchester,OH,Historic Canal Winchester,39.84228686190947,-82.8058322696064,Historic Site,Historic Site
43110,Canal Winchester,OH,Harvest Moon Craft Kitchen,39.8429378315852,-82.80547448098565,Café,Café
43110,Canal Winchester,OH,Chase Bank,39.842637,-82.80588,Bank,Bank
43110,Canal Winchester,OH,Fantasy Cupcake,39.842427484395806,-82.80559722226528,Bakery,Bakery
43110,Canal Winchester,OH,Bolenbaugh True Value Hardware,39.8429,-82.805256,Hardware Store,Hardware
43110,Canal Winchester,OH,Wigwam,39.842733209962354,-82.80573460692459,American Restaurant,American
43110,Canal Winchester,OH,Shade on the Canal,39.8421114793199,-82.8054791755068,American Restaurant,American
43110,Canal Winchester,OH,Huntington Bank,39.84163,-82.805484,Bank,Bank
43110,Canal Winchester,OH,Romans Pizza and Super Sub Shoppe,39.843309999999995,-82.80528100000001,Pizza Place,Pizza
43112,Carroll,OH,Barrel Bar And Burgers,39.798986,-82.700733,Dive Bar,Dive Bar
43112,Carroll,OH,Town Tavern,39.7989224,-82.70085,Bar,Bar
43112,Carroll,OH,Shirky\'s Pizza Zone,39.79881675161064,-82.70148749541279,Pizza Place,Pizza
43112,Carroll,OH,Fillin Station,39.798991,-82.701925,Dive Bar,Dive Bar
43112,Carroll,OH,Dogwood Crossing Travel Center,39.772556099481264,-82.68383384087448,Rest Area,Rest Areas
43112,Carroll,OH,First Baptist church of Carroll,39.798734140417395,-82.70185078277403,Church,Church
43112,Carroll,OH,Bloom-Carroll High School,39.793923783333334,-82.697219,High School,High School
43112,Carroll,OH,People\'s Store,39.79976676159109,-82.7023620490254,Convenience Store,Convenience Store
43112,Carroll,OH,Pine Hills Golf Course,39.79471605167763,-82.70864978141492,Golf Course,Golf Course
43112,Carroll,OH,canal basin park,39.79515838623047,-82.69864654541016,Park,Park
43113,Circleville,OH,Pickaway County Courthouse,39.600611101833195,-82.94597294290368,Courthouse,Courthouse
43113,Circleville,OH,Richies New York Corner Deli,39.60065995036588,-82.94562137120076,Deli / Bodega,Deli / Bodega
43113,Circleville,OH,Post Office,39.60024532172247,-82.94581661070197,Post Office,Post Office
43113,Circleville,OH,Courthouse,39.6010761,-82.946452,Courthouse,Courthouse
43113,Circleville,OH,Circleville Pumpkin Show,39.60246097277749,-82.94488058919663,Fair,Fair
43113,Circleville,OH,"Ohio BMV License Agency, Driver Exam Station & Title Office",39.60217089268507,-82.94679880142212,Government Building,Government
43113,Circleville,OH,Public Utilities,39.600477,-82.946164,Government Building,Government
43113,Circleville,OH,Gant\'s Pizza & Pub,39.600849,-82.945446,Pizza Place,Pizza
43113,Circleville,OH,El Pedregal,39.602136,-82.946352,Mexican Restaurant,Mexican
43119,Galloway,OH,Galloway Tavern,39.91376920085048,-83.16290207511335,Dive Bar,Dive Bar
43119,Galloway,OH,South - Western Center,39.908527,-83.135512,High School,High School
43119,Galloway,OH,Sauer Group,39.91507328443462,-83.13909166083876,Building,Building
43119,Galloway,OH,Crete Carrier/Shaffer Trucking,39.921766881686956,-83.14019680023193,Building,Building
43119,Galloway,OH,Shell,39.9116248,-83.14438214,Gas Station,Gas Station
43119,Galloway,OH,PA INC.,39.91304785668228,-83.13955899671912,Coworking Space,Coworking Space
43123,Grove City,OH,Grove City Police,39.881862,-83.09225,Police Station,Police Station
43123,Grove City,OH,Southwest Public Libraries: Grove City Branch,39.881239558652055,-83.092718328499,Library,Library
43123,Grove City,OH,Grove City Library,39.88124205830321,-83.09270931202845,Library,Library
43123,Grove City,OH,Grove City Town Center Inc Office,39.882019,-83.092805,Non-Profit,Non-Profit
43123,Grove City,OH,Transcend Coffee + Roastery,39.881788,-83.093572,Coffee Shop,Coffee Shop
43123,Grove City,OH,Plank\'s on Broadway,39.88225596513854,-83.09333175912306,Sports Bar,Sports Bar
43123,Grove City,OH,Grove City Area Convention and Visitors Bureau,39.882052312403495,-83.09285079155006,General Entertainment,Entertainment
43123,Grove City,OH,Hop Yard 62,39.8816608930398,-83.09424784606077,Bar,Bar
43123,Grove City,OH,The Chandler,39.881788,-83.093572,Arts & Crafts Store,Arts & Crafts
43125,Groveport,OH,Groveport Madison High School,39.87927987496834,-82.88437843322754,High School,High School
43125,Groveport,OH,Groveport Community School,39.87750745032811,-82.88531890900607,School,School
43125,Groveport,OH,Madison Township Community Center,39.877351000000004,-82.88297,City Hall,City Hall
43125,Groveport,OH,Fitzpatricks,39.87893294362627,-82.88321754493813,Sporting Goods Shop,Sporting Goods
43125,Groveport,OH,CWI Wholesale,39.875890000000005,-82.882429,Warehouse Store,Warehouse Store
43125,Groveport,OH,Eastland Police Academy,39.886566114791755,-82.8834383222525,School,School
43125,Groveport,OH,AEP (Groveport),39.87978214268488,-82.88197697311296,Building,Building
43125,Groveport,OH,Hague Water Conditioning,39.87421942,-82.8837849,Factory,Factory
43125,Groveport,OH,Speedway,39.917103000000004,-82.914875,Gas Station,Gas Station
43130,Lancaster,OH,Fairfield County Courthouse,39.71363228725793,-82.59920344429217,Courthouse,Courthouse
43130,Lancaster,OH,Hall Of Justice,39.71370432222258,-82.59891311195493,Government Building,Government
43130,Lancaster,OH,Fairfield County Sheriff\'s Office,39.71390820187942,-82.59912954163237,Police Station,Police Station
43130,Lancaster,OH,The Georgian,39.71371662172207,-82.59931429813214,History Museum,History Museum
43130,Lancaster,OH,Decorative Arts Center,39.714009000000004,-82.600238,Art Gallery,Art Gallery
43130,Lancaster,OH,Rising House,39.71391,-82.599252,Church,Church
43130,Lancaster,OH,Dagger Law,39.71345609999999,-82.6002245,Lawyer,Lawyer
43130,Lancaster,OH,Check for STDs,39.713706931295256,-82.59929180145264,Medical Center,Medical
43130,Lancaster,OH,Stifel Nicolaus,39.714062,-82.601793,Office,Office
43135,Laurelville,OH,Sunoco Gas Station,39.47341755920152,-82.74021138146801,Gas Station,Gas Station
43135,Laurelville,OH,US Post Office,39.472818,-82.738644,Post Office,Post Office
43135,Laurelville,OH,Young Family Market,39.47343666080948,-82.73978468678492,Grocery Store,Grocery Store
43135,Laurelville,OH,Village cafe,39.473386546691025,-82.73982528015343,Diner,Diner
43135,Laurelville,OH,L&J\'s,39.47369935634763,-82.73933164997432,American Restaurant,American
43135,Laurelville,OH,Laurelville Elementary,39.47122809412123,-82.73716280400653,Elementary School,Elementary School
43135,Laurelville,OH,Carquest Auto Parts - Laurelville Auto Parts,39.473707077700766,-82.7395686507225,Automotive Shop,Automotive
43135,Laurelville,OH,Subway,39.473472595214844,-82.73969268798828,Sandwich Place,Sandwiches
43135,Laurelville,OH,Old Town Diner,39.472280266666665,-82.73817343333333,Diner,Diner
43138,Logan,OH,Penny\'s Pastries,39.539753999999995,-82.407202,Bakery,Bakery
43138,Logan,OH,Hocking Hills Bakery,39.54,-82.407145,Bakery,Bakery
43138,Logan,OH,Hocking County 911,39.539490399082396,-82.40783913681102,Government Building,Government
43138,Logan,OH,Pizza Crossing,39.540637487575175,-82.40661234237366,Pizza Place,Pizza
43138,Logan,OH,Logan Town Center,39.540152,-82.406596,Shopping Plaza,Shopping Plaza
43138,Logan,OH,Shamrock Cafe,39.540028,-82.40293,Food,Food
43138,Logan,OH,Hocking Hills\' Frozen Yogurt Company,39.54019096512299,-82.40674534204071,Frozen Yogurt Shop,Yogurt
43138,Logan,OH,Psalm 121,39.540053,-82.406516,Bookstore,Bookstore
43138,Logan,OH,US Post Office,39.54092456723172,-82.40840166807175,Post Office,Post Office
43140,London,OH,Madison Co Court House,39.88625390533563,-83.44997158667607,Courthouse,Courthouse
43140,London,OH,Advantage Bank,39.886448144138946,-83.44811120569302,Bank,Bank
43140,London,OH,McDonald\'s,39.88705782261826,-83.44812780618668,Fast Food Restaurant,Fast Food
43140,London,OH,Tanning !,39.886628,-83.448359,Tanning Salon,Tanning Salon
43140,London,OH,Madison County Municipal Court,39.8864,-83.44959,Courthouse,Courthouse
43140,London,OH,PNC Bank,39.885667,-83.449125,Bank,Bank
43140,London,OH,madison co veterans war memorial,39.886357659805405,-83.44916907606205,Monument / Landmark,Landmark
43140,London,OH,All State Exteriors,39.886194,-83.44843,Building,Building
43140,London,OH,Andrea\'s Bed & Breakfast,39.88831233172504,-83.45120665826641,Bed & Breakfast,B & B
43140,London,OH,Ohio BMV License Agency & Title Office,39.886022597611245,-83.45034599304198,Government Building,Government
43143,Mount Sterling,OH,Ben & Joy\'s,39.719163576368146,-83.26531303270679,American Restaurant,American
43143,Mount Sterling,OH,Larrys Pizza,39.719485999999996,-83.265016,Pizza Place,Pizza
43143,Mount Sterling,OH,Sterling Joint Ambulance District sta.371,39.719791412353516,-83.2652587890625,Fire Station,Fire Station
43143,Mount Sterling,OH,Corner Restaurant,39.720016,-83.265799,Food,Food
43143,Mount Sterling,OH,Mt Sterling Town Square,39.719986,-83.2656,Pedestrian Plaza,Pedestrian Street/Plaza
43143,Mount Sterling,OH,Fleamarket,39.71909688980626,-83.26570324764182,Flea Market,Flea Market
43143,Mount Sterling,OH,Act 1 Staffing,39.720169,-83.265694,Building,Building
43143,Mount Sterling,OH,keihin parking lot,39.721500494195524,-83.27702193731787,Factory,Factory
43143,Mount Sterling,OH,rheinschelds construction office,39.72379684448242,-83.27151489257812,Building,Building
43146,Orient,OH,Corrections Reception Center ( Crc),39.80230198289035,-83.14714785411994,Government Building,Government
43146,Orient,OH,United States Post Office Orient,39.80542998567173,-83.1502191045848,Post Office,Post Office
43146,Orient,OH,U-Haul Neighborhood Dealer,39.8083,-83.16696,Storage Facility,Storage
43146,Orient,OH,U-Haul Neighborhood Dealer,39.7803,-83.11031,Storage Facility,Storage
43147,Pickerington,OH,Pickerington Historical Society,39.8839900812913,-82.7536693178749,History Museum,History Museum
43147,Pickerington,OH,Olde Village Diner,39.88409819376904,-82.75231510894199,American Restaurant,American
43147,Pickerington,OH,Dr. Harry Woith,39.88411953479317,-82.75418545927216,Dentist\'s Office,Dentist\'s Office
43147,Pickerington,OH,Pickerington City Hall,39.881845485316845,-82.75202639097542,City Hall,City Hall
43147,Pickerington,OH,David Beckham Photography,39.88387292107505,-82.75412225849685,Art Gallery,Art Gallery
43147,Pickerington,OH,Combustion Brewery & Taproom,39.88527849239883,-82.75435579409228,Brewery,Brewery
43147,Pickerington,OH,E Columbus Street & N East Street Intersection,39.883884,-82.750325,Intersection,Intersection
43147,Pickerington,OH,Violet Township Fire Station 591,39.883686,-82.753412,Fire Station,Fire Station
43147,Pickerington,OH,Feather Your Nest,39.88422570911969,-82.75470686340978,Furniture / Home Store,Furniture / Home
43148,Pleasantville,OH,"Pleasantville, OH",39.80945790416103,-82.52345892795813,Building,Building
43148,Pleasantville,OH,Pacer\'s Italian Cuisine and Steakery,39.80884790134258,-82.52340608204474,Italian Restaurant,Italian
43148,Pleasantville,OH,Frontier Communications,39.809213,-82.523033,Building,Building
43148,Pleasantville,OH,Circle K,39.8413731,-82.5690094,Convenience Store,Convenience Store
43148,Pleasantville,OH,George\'s Repair Service,39.809513092041016,-82.52152252197266,Automotive Shop,Automotive
43148,Pleasantville,OH,Mfd,39.785109758377075,-82.57791622,Fire Station,Fire Station
43148,Pleasantville,OH,Farm Credit Mid-America,39.52090931,-82.9695272,Financial or Legal Service,Financial / Legal
43148,Pleasantville,OH,Pleasantville Elementary,39.764054,-82.528608,Elementary School,Elementary School
43149,Rockbridge,OH,Burger King,39.5792752395756,-82.52181887626648,Fast Food Restaurant,Fast Food
43149,Rockbridge,OH,Go Mart,39.5794373875859,-82.5220342691871,Gas Station,Gas Station
43149,Rockbridge,OH,Kinder Beginnings Early Care and Education,39.56682586669922,-82.56085205078125,Nursery School,Nursery School
43149,Rockbridge,OH,Trip B,39.581799804741344,-82.52351177383095,Field,Field
43149,Rockbridge,OH,Windy Hills Golf Course,39.5783937620835,-82.51954293590873,Golf Course,Golf Course
43154,Stoutsville,OH,Sunoco,39.604801780211936,-82.83035718878259,Gas Station,Gas Station
43154,Stoutsville,OH,Dungeon Hollow Brewing,40.3601806,-80.74759999999998,Brewery,Brewery
43154,Stoutsville,OH,McDowell Exchange School,39.559835363294646,-82.85126547634113,School,School
43154,Stoutsville,OH,New Hall at OCU,39.61164465,-82.90344938333334,University,University
43154,Stoutsville,OH,Lowe\'s Garage,39.61606046503435,-82.77688650568992,Automotive Shop,Automotive
43154,Stoutsville,OH,Stoutsville Ball Fields,39.603933265553906,-82.82135015011265,Baseball Field,Baseball Field
43154,Stoutsville,OH,Cristys Pizza Amanda,39.603556,-82.829769,Pizza Place,Pizza
43154,Stoutsville,OH,Detty Chapel,39.610576,-82.905391,General College & University,Education
43155,Sugar Grove,OH,Handle Bar Saloon,39.624555,-82.54913985729218,Bar,Bar
43155,Sugar Grove,OH,Stoneburner\'s Grocery,39.62556509699655,-82.54804901095054,Deli / Bodega,Deli / Bodega
43155,Sugar Grove,OH,Sugar Grove Post Office,39.623895000000005,-82.549522,Post Office,Post Office
43155,Sugar Grove,OH,Chime Master,39.643991,-82.48901,Coworking Space,Coworking Space
43155,Sugar Grove,OH,Sugar Grove United Methodist,39.62783770370829,-82.54646946552599,Church,Church
43155,Sugar Grove,OH,Saint Joseph\'s Catholic Church,39.627174,-82.549601,Church,Church
43155,Sugar Grove,OH,Stuckey Cemetary,39.63486911742845,-82.55370126723105,Cemetery,Cemetery
43155,Sugar Grove,OH,Burger King,39.5792752395756,-82.52181887626648,Fast Food Restaurant,Fast Food
43160,Washington Court House,OH,Court House Fitness,39.53663110745676,-83.43816824403288,Gym / Fitness Center,Gym / Fitness
43160,Washington Court House,OH,Huntington Bank,39.536525274551764,-83.43886201323984,Bank,Bank
43160,Washington Court House,OH,Fayette County Court House,39.536287072697874,-83.4371406264312,Courthouse,Courthouse
43160,Washington Court House,OH,Harry & Annies,39.53638793171336,-83.43907950767878,Antique Shop,Antiques
43160,Washington Court House,OH,Ohio BMV License Agency & Title Office,39.53467588708685,-83.43823516342505,Government Building,Government
43160,Washington Court House,OH,Washington Court House Municipal Court,39.53628914308133,-83.44016358758624,Courthouse,Courthouse
43160,Washington Court House,OH,9Round Fitness,39.534861706927174,-83.43961715698242,Gym / Fitness Center,Gym / Fitness
43160,Washington Court House,OH,fayette county VA,39.53495407104492,-83.43888092041016,Office,Office
43160,Washington Court House,OH,Job And Family Services,39.535048,-83.439322,Government Building,Government
43160,Washington Court House,OH,Sheriff\'s Office,39.536621,-83.440962,Government Building,Government
43162,West Jefferson,OH,First Merit Bank,39.94450289658185,-83.26848912172575,Bank,Bank
43162,West Jefferson,OH,Front Row Sports Bar,39.944864167846205,-83.26922030135088,Sports Bar,Sports Bar
43162,West Jefferson,OH,Sunoco,39.94455112213841,-83.27026022556734,Gas Station,Gas Station
43162,West Jefferson,OH,Huntington National Bank,39.944599436318505,-83.26773289314686,Bank,Bank
43162,West Jefferson,OH,Huntington Bank,39.94458103,-83.26860781,Bank,Bank
43162,West Jefferson,OH,chips collision,39.94613702227867,-83.26728150345338,Automotive Shop,Automotive
43162,West Jefferson,OH,Henry\'s,39.94463223736147,-83.27137851734376,Diner,Diner
43162,West Jefferson,OH,Subway,39.944537,-83.266341,Sandwich Place,Sandwiches
43162,West Jefferson,OH,West Jeff Outfitters,39.944866,-83.269522,Sporting Goods Shop,Sporting Goods
43201,Columbus,OH,Ohio Statehouse,39.96074840346541,-82.99956019109314,Capitol Building,Capitol Building
43201,Columbus,OH,Ohio Statehouse Museum,39.961433495147766,-82.99849758185499,History Museum,History Museum
43201,Columbus,OH,Ohio Statehouse,39.9613173177356,-82.99899871587945,Capitol Building,Capitol Building
43201,Columbus,OH,Ohio Statehouse Atrium,39.96100612029565,-82.99788624622519,Capitol Building,Capitol Building
43201,Columbus,OH,House Health & Aging Committee,39.96095882900916,-82.99883079713175,Capitol Building,Capitol Building
43201,Columbus,OH,Ohio Statehouse Room 115,39.961067,-82.998849,Capitol Building,Capitol Building
43201,Columbus,OH,House Majority Floor Leader\'s Office,39.961093,-82.998856,Capitol Building,Capitol Building
43201,Columbus,OH,Ohio Statehouse Museum Shop,39.9613489865238,-82.9986424729376,Gift Shop,Gift Shop
43201,Columbus,OH,Ohio Statehouse Room 116,39.960992,-82.998834,Capitol Building,Capitol Building
43201,Columbus,OH,The Ohio Senate,39.96191966724885,-82.99837951338291,Government Building,Government
43202,Columbus,OH,Ohio Statehouse,39.96074840346541,-82.99956019109314,Capitol Building,Capitol Building
43202,Columbus,OH,Ohio Statehouse Museum,39.961433495147766,-82.99849758185499,History Museum,History Museum
43202,Columbus,OH,Ohio Statehouse,39.9613173177356,-82.99899871587945,Capitol Building,Capitol Building
43202,Columbus,OH,Ohio Statehouse Atrium,39.96100612029565,-82.99788624622519,Capitol Building,Capitol Building
43202,Columbus,OH,House Health & Aging Committee,39.96095882900916,-82.99883079713175,Capitol Building,Capitol Building
43202,Columbus,OH,Ohio Statehouse Room 115,39.961067,-82.998849,Capitol Building,Capitol Building
43202,Columbus,OH,House Majority Floor Leader\'s Office,39.961093,-82.998856,Capitol Building,Capitol Building
43202,Columbus,OH,Ohio Statehouse Museum Shop,39.9613489865238,-82.9986424729376,Gift Shop,Gift Shop
43202,Columbus,OH,Ohio Statehouse Room 116,39.960992,-82.998834,Capitol Building,Capitol Building
43202,Columbus,OH,The Ohio Senate,39.96191966724885,-82.99837951338291,Government Building,Government
43203,Columbus,OH,Ohio Statehouse,39.96074840346541,-82.99956019109314,Capitol Building,Capitol Building
43203,Columbus,OH,Ohio Statehouse Museum,39.961433495147766,-82.99849758185499,History Museum,History Museum
43203,Columbus,OH,Ohio Statehouse,39.9613173177356,-82.99899871587945,Capitol Building,Capitol Building
43203,Columbus,OH,Ohio Statehouse Atrium,39.96100612029565,-82.99788624622519,Capitol Building,Capitol Building
43203,Columbus,OH,House Health & Aging Committee,39.96095882900916,-82.99883079713175,Capitol Building,Capitol Building
43203,Columbus,OH,Ohio Statehouse Room 115,39.961067,-82.998849,Capitol Building,Capitol Building
43203,Columbus,OH,House Majority Floor Leader\'s Office,39.961093,-82.998856,Capitol Building,Capitol Building
43203,Columbus,OH,Ohio Statehouse Museum Shop,39.9613489865238,-82.9986424729376,Gift Shop,Gift Shop
43203,Columbus,OH,Ohio Statehouse Room 116,39.960992,-82.998834,Capitol Building,Capitol Building
43203,Columbus,OH,The Ohio Senate,39.96191966724885,-82.99837951338291,Government Building,Government
43204,Columbus,OH,Ohio Statehouse,39.96074840346541,-82.99956019109314,Capitol Building,Capitol Building
43204,Columbus,OH,Ohio Statehouse Museum,39.961433495147766,-82.99849758185499,History Museum,History Museum
43204,Columbus,OH,Ohio Statehouse,39.9613173177356,-82.99899871587945,Capitol Building,Capitol Building
43204,Columbus,OH,Ohio Statehouse Atrium,39.96100612029565,-82.99788624622519,Capitol Building,Capitol Building
43204,Columbus,OH,House Health & Aging Committee,39.96095882900916,-82.99883079713175,Capitol Building,Capitol Building
43204,Columbus,OH,Ohio Statehouse Room 115,39.961067,-82.998849,Capitol Building,Capitol Building
43204,Columbus,OH,House Majority Floor Leader\'s Office,39.961093,-82.998856,Capitol Building,Capitol Building
43204,Columbus,OH,Ohio Statehouse Museum Shop,39.9613489865238,-82.9986424729376,Gift Shop,Gift Shop
43204,Columbus,OH,Ohio Statehouse Room 116,39.960992,-82.998834,Capitol Building,Capitol Building
43204,Columbus,OH,The Ohio Senate,39.96191966724885,-82.99837951338291,Government Building,Government
43205,Columbus,OH,Ohio Statehouse,39.96074840346541,-82.99956019109314,Capitol Building,Capitol Building
43205,Columbus,OH,Ohio Statehouse Museum,39.961433495147766,-82.99849758185499,History Museum,History Museum
43205,Columbus,OH,Ohio Statehouse,39.9613173177356,-82.99899871587945,Capitol Building,Capitol Building
43205,Columbus,OH,Ohio Statehouse Atrium,39.96100612029565,-82.99788624622519,Capitol Building,Capitol Building
43205,Columbus,OH,House Health & Aging Committee,39.96095882900916,-82.99883079713175,Capitol Building,Capitol Building
43205,Columbus,OH,Ohio Statehouse Room 115,39.961067,-82.998849,Capitol Building,Capitol Building
43205,Columbus,OH,House Majority Floor Leader\'s Office,39.961093,-82.998856,Capitol Building,Capitol Building
43205,Columbus,OH,Ohio Statehouse Museum Shop,39.9613489865238,-82.9986424729376,Gift Shop,Gift Shop
43205,Columbus,OH,Ohio Statehouse Room 116,39.960992,-82.998834,Capitol Building,Capitol Building
43205,Columbus,OH,The Ohio Senate,39.96191966724885,-82.99837951338291,Government Building,Government
43206,Columbus,OH,Ohio Statehouse,39.96074840346541,-82.99956019109314,Capitol Building,Capitol Building
43206,Columbus,OH,Ohio Statehouse Museum,39.961433495147766,-82.99849758185499,History Museum,History Museum
43206,Columbus,OH,Ohio Statehouse,39.9613173177356,-82.99899871587945,Capitol Building,Capitol Building
43206,Columbus,OH,Ohio Statehouse Atrium,39.96100612029565,-82.99788624622519,Capitol Building,Capitol Building
43206,Columbus,OH,House Health & Aging Committee,39.96095882900916,-82.99883079713175,Capitol Building,Capitol Building
43206,Columbus,OH,Ohio Statehouse Room 115,39.961067,-82.998849,Capitol Building,Capitol Building
43206,Columbus,OH,House Majority Floor Leader\'s Office,39.961093,-82.998856,Capitol Building,Capitol Building
43206,Columbus,OH,Ohio Statehouse Museum Shop,39.9613489865238,-82.9986424729376,Gift Shop,Gift Shop
43206,Columbus,OH,Ohio Statehouse Room 116,39.960992,-82.998834,Capitol Building,Capitol Building
43206,Columbus,OH,The Ohio Senate,39.96191966724885,-82.99837951338291,Government Building,Government
43207,Columbus,OH,Ohio Statehouse,39.96074840346541,-82.99956019109314,Capitol Building,Capitol Building
