CITY,STATEID,VENUE_NAME,LAT,LNG,CATEGORY,CATEGORY_SHORT
Dresden,OH,U-Haul Neighborhood Dealer,40.11733,-82.01338,Storage Facility,Storage
Dresden,OH,H&R Block,40.123538060901204,-82.02243089428714,Financial or Legal Service,Financial / Legal
Dry Ridge,KY,Beans Cafe & Bakery,38.68225710131897,-84.59130355794522,Bakery,Bakery
Dry Ridge,KY,Piddle Park,38.68066663744425,-84.58901473018544,Park,Park
Dry Ridge,KY,Grant County Drugs,38.681639594601734,-84.58898915948501,Pharmacy,Pharmacy
Dry Ridge,KY,Dairy Queen,38.682064,-84.592498,Ice Cream Shop,Ice Cream
Dry Ridge,KY,Dry Ridge Baptist,38.681807,-84.59171500000001,Church,Church
Dry Ridge,KY,Allan\'s Appliances,38.68206787109375,-84.58985900878906,Furniture / Home Store,Furniture / Home
Dry Ridge,KY,Walmart Bakery,38.68152437,-84.59586995,Bakery,Bakery
Dry Ridge,KY,Walmart Vision & Glasses,38.678945,-84.597128,Optical Shop,Optical
Dublin,OH,Dublin Village Tavern,40.098957653284444,-83.11381736027514,Pub,Pub
Dublin,OH,Jeni\'s Splendid Ice Creams,40.09941134011643,-83.11390755446558,Ice Cream Shop,Ice Cream
Dublin,OH,Dublin Library,40.100651223366675,-83.1198573029624,College Library,Library
Dublin,OH,Dublin Convention & Visitors Bureau,40.099307,-83.114094,Professional & Other Places,Professional
Dublin,OH,Dublin Visitor And Information Center,40.09935760498047,-83.11383056640625,Building,Building
Dublin,OH,Starbucks,40.097826,-83.122227,Coffee Shop,Coffee Shop
Dublin,OH,Woodhouse Day Spa,40.10002348101209,-83.11412204658609,Spa,Spa
Dublin,OH,White Of Dublin,40.099965999999995,-83.11409499999999,Bridal Shop,Bridal
Dublin,OH,Winan\'s Fine Chocolates and Coffees,40.098542987150964,-83.11357490101068,Café,Café
Dublin,OH,Vitality smoothie and juice,40.09910834604827,-83.11361876683868,Juice Bar,Juice Bar
Dunbar,WV,Subway,38.359904,-81.73685,Sandwich Place,Sandwiches
Dunbar,WV,Go Mart,38.35971726687461,-81.73740129537177,Convenience Store,Convenience Store
Dunbar,WV,Wendy\'s,38.36005601122387,-81.73468843863702,Fast Food Restaurant,Fast Food
Dunbar,WV,Los Agaves Mexican Restaurant,38.360016587708174,-81.73797688656413,Mexican Restaurant,Mexican
Dunbar,WV,City National,38.359193,-81.736345,Bank,Bank
Dunbar,WV,JOANN Fabrics and Crafts,38.359193,-81.736345,Fabric Shop,Fabric Shop
Dunbar,WV,McDonald\'s,38.35861128410687,-81.73658475279808,Fast Food Restaurant,Fast Food
Dunbar,WV,NTB - National Tire & Battery,38.359193,-81.736345,Automotive Shop,Automotive
East Bernstadt,KY,Shell,37.18939,-84.118053,Gas Station,Gas Station
East Bernstadt,KY,US Post Office,37.1889612081829,-84.11796261636327,Post Office,Post Office
East Bernstadt,KY,Dollar General,37.19192564203105,-84.11798839188697,Discount Store,Discount Store
East Bernstadt,KY,East Bernstadt Baptist Church,37.190859,-84.11402,Church,Church
East Bernstadt,KY,Dreaming Creek,37.1290987,-84.08413610000002,Brewery,Brewery
East Bernstadt,KY,Fairfield Inn & Suites by Marriott London,37.15180733992123,-84.11707827976227,Hotel,Hotel
East Bernstadt,KY,Waffle House,37.14923769540362,-84.11638538169639,Breakfast Spot,Breakfast
East Bernstadt,KY,Wendy\'s,37.1469084411498,-84.11451727151871,Fast Food Restaurant,Fast Food
East Bernstadt,KY,London Auto Truck Center,37.1467684628925,-84.11503444502105,American Restaurant,American
East Bernstadt,KY,Cracker Barrel Old Country Store,37.15108687112477,-84.11395130943106,American Restaurant,American
Eaton,OH,Main street eaton,39.7439067434274,-84.63646173477173,Plaza,Plaza
Eaton,OH,US Bank Main Branch,39.74405026389381,-84.63632673504364,Bank,Bank
Eaton,OH,US Post Office,39.74384743168698,-84.6369801087505,Post Office,Post Office
Eaton,OH,The 1808 Cafe,39.74434,-84.635632,Café,Café
Eaton,OH,Preble County Courthouse,39.74383834567046,-84.63598702402662,Courthouse,Courthouse
Eaton,OH,U.S. Bank Branch,39.74419403,-84.63623047,Bank,Bank
Eaton,OH,U.S. Bank ATM,39.74443,-84.63643491268158,ATM,ATM
Eaton,OH,Freedom 1st Credit Union,39.744745019751164,-84.6366231117109,Credit Union,Credit Union
Elizabeth,WV,Wirt County Courthouse,39.063559050668914,-81.39476269749426,Courthouse,Courthouse
Elizabeth,WV,Wirt County High School,39.06319808959961,-81.39179992675781,High School,High School
Elizabeth,WV,Dollar General,39.06355292387066,-81.39481637450164,Discount Store,Discount Store
Elizabeth,WV,Exxon,39.06279,-81.395505,Gas Station,Gas Station
Elizabeth,WV,Subway,39.06279,-81.395505,Sandwich Place,Sandwiches
Elizabeth,WV,Molly\'s Diner,39.06321422729324,-81.39440306056846,Diner,Diner
Elizabeth,WV,Roy Alltop - State Farm Insurance Agent,39.064378,-81.398376,Office,Office
Elizabeth,WV,Wirt County Dhhr,39.06336291498871,-81.39550343685364,Government Building,Government
Elizabeth,WV,Advance Auto Parts,39.065441,-81.40229,Automotive Shop,Automotive
Elkhorn City,KY,Time Out Pizza and Grill,37.302701,-82.352594,Pizza Place,Pizza
Elkhorn City,KY,Artist Collabortive Theater,37.3051390170177,-82.35358349731189,Theater,Theater
Elkhorn City,KY,US Post Office,37.2936,-82.2789,Post Office,Post Office
Elkhorn City,KY,U.S. Bank Branch,37.3038826,-82.35136414,Bank,Bank
Elkhorn City,KY,Family Dollar,37.37048603,-82.42061391,Discount Store,Discount Store
Elkhorn City,KY,Modern True Value Hardware,37.28805797,-82.29268666,Hardware Store,Hardware
Elkhorn City,KY,Carquest Auto Parts - A & S Auto Parts,37.3042711,-82.3507678,Automotive Shop,Automotive
Elkhorn City,KY,Subway,37.36582499033914,-82.40934440757562,Sandwich Place,Sandwiches
Elkhorn City,KY,Nichols Apothecary,37.30438609999999,-82.355001,Pharmacy,Pharmacy
Elkview,WV,Gibson Dentistry,38.443353,-81.478623,Dentist\'s Office,Dentist\'s Office
Elkview,WV,H&R Block,38.488863,-81.348322,Financial or Legal Service,Financial / Legal
Elkview,WV,Elkview middle school,38.44303988450235,-81.47691387573938,Middle School,Middle School
Elkview,WV,Chase,38.44101264472699,-81.48466141185747,Bank,Bank
Elkview,WV,Dairy Queen,38.44084674285362,-81.48478865420157,Fast Food Restaurant,Fast Food
Elkview,WV,Scissors,38.44200280795574,-81.479707369642,Salon / Barbershop,Salon / Barbershop
Elkview,WV,McDonald\'s,38.45700819385216,-81.49914890527725,Fast Food Restaurant,Fast Food
Elkview,WV,Kroger,38.4594161,-81.499047,Supermarket,Supermarket
Elkview,WV,Dean Jeffries - State Farm Insurance Agent,38.454072,-81.494584,Financial or Legal Service,Financial / Legal
Eminence,KY,CVS pharmacy,38.37046154322284,-85.17927573058198,Pharmacy,Pharmacy
Eminence,KY,Family Dollar,38.37037213888465,-85.18079402482302,Discount Store,Discount Store
Eminence,KY,McDonald\'s,38.36887077156433,-85.17939213461722,Fast Food Restaurant,Fast Food
Eminence,KY,Snappy Tomato Pizza,38.37018755832438,-85.18007537074948,Pizza Place,Pizza
Eminence,KY,Eminence City Hall,38.37002238369186,-85.18095091284944,City Hall,City Hall
Eminence,KY,Browning Chevrolet,38.3690722,-85.1791035,Auto Dealership,Auto Dealer
Eminence,KY,Hong Kong Chinese Restraunt,38.370058489873756,-85.1801057366037,Asian Restaurant,Asian
Eminence,KY,Subway,38.368291669935225,-85.18028287042074,Sandwich Place,Sandwiches
Eminence,KY,Chumbo\'s Pizza Carry Out and Delivery,38.36971,-85.18004,Pizza Place,Pizza
Eminence,KY,Eminence Baptist Church,38.37363383007721,-85.1790074942628,Church,Church
Englewood,OH,Rapp Jewelers,39.877876,-84.302728,Jewelry Store,Jewelry
Englewood,OH,Jacks Pets,39.877297999999996,-84.302452,Pet Store,Pet Store
Englewood,OH,Dayton Metro Library - Northmont,39.87824483779021,-84.3076226447742,Library,Library
Englewood,OH,Maid-Rite,40.10285,-84.632835,Sandwich Place,Sandwiches
Englewood,OH,"TSG Comics, Games, & Toys",39.877934,-84.303116,Toy / Game Store,Toys & Games
Englewood,OH,Rabbit Hutch Beads & Scrapbooking,39.878349,-84.303768,Arts & Crafts Store,Arts & Crafts
Englewood,OH,US Post Office,39.87742464284689,-84.30424983299172,Post Office,Post Office
Englewood,OH,American Family Insurance - Melissa Johnson,39.877803,-84.303921,Insurance Office,Insurance Office
Englewood,OH,Pet Valu,39.8779600293103,-84.30451934225856,Pet Store,Pet Store
Englewood,OH,eLL Photography & Design,39.877456,-84.302631,Photography Lab,Photography Lab
Enon,OH,Enon Elementary,39.87745857728096,-83.93543387777015,Elementary School,Elementary School
Enon,OH,Speedway,39.87903106827002,-83.9365959801865,Gas Station,Gas Station
Enon,OH,Rite Aid,39.877476,-83.937618,Drugstore,Drugstore
Enon,OH,SUBWAY,39.87870583958167,-83.93706573156453,Sandwich Place,Sandwiches
Enon,OH,US Post Office,39.87907984722535,-83.93714533786299,Post Office,Post Office
Enon,OH,Fox\'s Pizza Den,39.878761,-83.93729499999999,Pizza Place,Pizza
Enon,OH,Enon Veterinary,39.877621000000005,-83.93916800000001,Veterinarian,Veterinarians
Enon,OH,Seepex,39.88519359748452,-83.93992700453032,Office,Office
Erlanger,KY,Misery,39.01689016886025,-84.6005408522294,Miscellaneous Shop,Shop
Erlanger,KY,Wert Music,39.017138,-84.600709,Music Store,Music Store
Erlanger,KY,Dixie Club Cafe,39.01699,-84.600376,Bar,Bar
Erlanger,KY,Emerson\'s Bakery,39.0168922,-84.5996232,Bakery,Bakery
Erlanger,KY,Swinford Jewelers,39.012299,-84.597898,Jewelry Store,Jewelry
Erlanger,KY,Snappy Tomato Pizza,39.016771678945936,-84.6004948341223,Pizza Place,Pizza
Erlanger,KY,grace edgett daycare,39.017946237596746,-84.60230485208105,Church,Church
Erlanger,KY,Erlanger United Methodist Church,39.017614633712775,-84.60207376380319,Church,Church
Erlanger,KY,Your Closet,39.016853000000005,-84.59946500000001,Thrift / Vintage Store,Thrift / Vintage
Eubank,KY,Marathon,37.275254419865725,-84.64420063938672,Gas Station,Gas Station
Eubank,KY,US Post Office Eubank,37.279543,-84.658118,Post Office,Post Office
Eubank,KY,Ruckel\'s Restaurant And Pay Lake,37.276798034961324,-84.64791515211812,American Restaurant,American
Eubank,KY,Eubank Park,37.27744900117708,-84.65098022647935,Park,Park
Eubank,KY,Eubank Senior Center,37.277295,-84.65305,Event Space,Event Space
Eubank,KY,Cumberland Security Bank,37.278253365304344,-84.65842816773991,Bank,Bank
Eubank,KY,Eubank Water System,37.279070243413585,-84.6580246345498,Building,Building
Eubank,KY,Ed Buis Appliance,37.279398,-84.658475,Furniture / Home Store,Furniture / Home
Eubank,KY,Taco Bell,37.26910001045154,-84.64200872594937,Fast Food Restaurant,Fast Food
Eubank,KY,Family Dollar,37.239107,-84.634828,Discount Store,Discount Store
Evarts,KY,BB&T,36.86435490981918,-83.19308183622525,Bank,Bank
Evarts,KY,Dollar General,36.855294,-83.181648,Discount Store,Discount Store
Evarts,KY,Corner Cafe,36.8646593334213,-83.19307754660667,American Restaurant,American
Evarts,KY,Family Dollar,36.864241305001826,-83.1951388971044,Discount Store,Discount Store
Evarts,KY,Evarts Camp Ground,36.86400959127282,-83.1975768566971,Campground,Campground
Evarts,KY,The Church of Jesus Christ of Latter-day Saints,36.87868516387776,-83.29309344291687,Spiritual Center,Spiritual
Evarts,KY,SWAP - Harlan,36.90944,-83.274648,Spiritual Center,Spiritual
Evarts,KY,Vance Title Research,36.851047,-83.313822,Office,Office
Ewing,KY,U S Post Office,38.427134,-83.862071,Post Office,Post Office
Ewing,KY,Shell Gas Station,38.42714529456954,-83.8621115802874,Gas Station,Gas Station
Ewing,KY,Ewing Elementary,38.428156862490106,-83.86373708565985,Elementary School,Elementary School
Ewing,KY,BP,38.514674,-83.758216,Gas Station,Gas Station
Ewing,KY,U.S. Bank Branch,38.42076671735299,-83.75442087628471,Bank,Bank
Ewing,KY,Ferrellgas,38.4185427,-83.7525792,Business Service,Business Services
Ewing,KY,AT&T,38.41910755270769,-83.75245928764343,Mobile Phone Shop,Mobile Phones
Ewing,KY,PrimaryPlus-Flemingsburg,38.420007,-83.7444663,Medical Center,Medical
Ewing,KY,Subway,38.41963353243106,-83.75449479584843,Sandwich Place,Sandwiches
Fairborn,OH,Foy\'s Rock-N-Roll Grill,39.82125573284023,-84.02014341833444,Diner,Diner
Fairborn,OH,Foy\'s Five & Dime,39.821656326345796,-84.02180518247451,Candy Store,Candy Store
Fairborn,OH,Foys Haunted House Store,39.82145070960842,-84.0201885939491,Costume Shop,Costume Shop
Fairborn,OH,Papa John\'s Pizza,39.81991,-84.020703,Pizza Place,Pizza
Fairborn,OH,St Marks Lutheran Church,39.821053000000006,-84.019202,Church,Church
Fairborn,OH,Tickets Pub & Eatery,39.821667841902865,-84.02147430445513,Sports Bar,Sports Bar
Fairborn,OH,Kai Yoga,39.821148,-84.021338,Yoga Studio,Yoga Studio
Fairborn,OH,Fairborn Community Library,39.82177790391179,-84.02075511195807,Library,Library
Fairborn,OH,Cakes for All Occasions,39.82119,-84.020368,Bakery,Bakery
Fairborn,OH,Genuine Auto Parts,39.821784,-84.020043,Automotive Shop,Automotive
Fairfield,OH,Ameristop Food Mart,39.72458368833755,-82.6289302110672,Grocery Store,Grocery Store
Fairfield,OH,River Valley Highlands Development,39.75122157380555,-82.63478356764548,Field,Field
Fairfield,OH,Taylor Buick,39.74112278309656,-82.63642797578541,Auto Dealership,Auto Dealer
Fairfield,OH,Budget Truck Rental,39.745246,-82.642107,Rental Car Location,Rental Car
Fairfield,OH,KeyMe,39.7384,-82.6423,Locksmith,Locksmith
Fairfield,OH,Arbor View Family Medicine,39.741104,-82.635117,Doctor\'s Office,Doctor\'s Office
Fairfield,OH,Avada Hearing Care Centers,39.7443532,-82.6410171,Medical Center,Medical
Fairfield,OH,Personal Touch Party Rentals & Events,39.745268,-82.642387,Rental Service,Rental Service
Fairfield,OH,Walmart Grocery Pickup & Delivery,39.742515245346,-82.6413116497442,Grocery Store,Grocery Store
Fairfield,OH,Metro by T-Mobile,39.738524176495076,-82.63843953153338,Mobile Phone Shop,Mobile Phones
Falmouth,KY,BP,38.677858,-84.329734,Gas Station,Gas Station
Falmouth,KY,Falmouth Post Office,38.676836,-84.330248,Post Office,Post Office
Falmouth,KY,Falmouth Police Station,38.67742133229748,-84.33015673293266,Police Station,Police Station
Falmouth,KY,The Smoking Pig Tavern,38.677144,-84.330913,BBQ Joint,BBQ
Falmouth,KY,Falmouth,38.67828666711432,-84.33088615476906,Arcade,Arcade
Falmouth,KY,Assembly Cafe,38.67696694786939,-84.33023929595947,Bar,Bar
Falmouth,KY,"Sanning & Sanning, PSC",38.67726373945721,-84.33230901514007,Office,Office
Falmouth,KY,Falmouth City Building,38.676998138427734,-84.32996368408203,Town Hall,Town Hall
Falmouth,KY,St. Elizabeth Falmouth,38.67371424388772,-84.33466153950906,Doctor\'s Office,Doctor\'s Office
Falmouth,KY,Pendleton County Judicial Center,38.677583,-84.330626,Government Building,Government
Farmington,WV,Manchin Clinic,39.513868724566706,-80.24960283263977,Doctor\'s Office,Doctor\'s Office
Farmington,WV,Farmington Community Building,39.5146876381851,-80.2495266051616,Convention Center,Convention Center
Farmington,WV,Sunoco,39.51224273431193,-80.25373534840668,Gas Station,Gas Station
Farmington,WV,SUBWAY,39.511355,-80.256189,Sandwich Place,Sandwiches
Farmington,WV,Farmington Cafe,39.513237,-80.24898,Diner,Diner
Farmington,WV,dr sinclair dds,39.51413345336914,-80.24951934814453,Dentist\'s Office,Dentist\'s Office
Farmington,WV,Family Dollar,39.5131,-80.2487,Discount Store,Discount Store
Farmington,WV,Hutson Funeral Home,39.511181,-80.253204,Funeral Home,Funeral Home
Farmington,WV,Circle K,39.452546,-80.260354,Convenience Store,Convenience Store
Farmington,WV,Family Dollar,39.4632128,-80.2180763,Discount Store,Discount Store
Fayetteville,OH,Kiley\'s Market Marathon,39.18683881383932,-83.93301477820938,Gas Station,Gas Station
Fayetteville,OH,Fayetteville 1st Stop,39.186431080348406,-83.93232822418213,Gas Station,Gas Station
Fayetteville,OH,Fayetteville Perry Elementary School,39.18647470497508,-83.93294674607567,Elementary School,Elementary School
Fayetteville,OH,Pike Street Bar & Grill,39.186374,-83.93355691,Pub,Pub
Fayetteville,OH,St. Angela Merici (St. Pat\'s Chapel),39.18651152253235,-83.93405847026035,Church,Church
Fayetteville,OH,First State Bank,39.17743,-83.9329274,Bank,Bank
Fayetteville,OH,fayetteville fire dept,39.190363398894505,-83.89965805201346,Fire Station,Fire Station
Fayetteville,OH,Fayetteville-Perry High School,39.1832100427681,-83.93222575522317,High School,High School
Fayetteville,WV,Southside Junction Tap House,38.052566,-81.103393,Beer Bar,Beer Bar
Fayetteville,WV,Fayette County Courthouse,38.05340526986081,-81.1040998338451,Courthouse,Courthouse
Fayetteville,WV,FAYETTEVILLE MAYORS OFFICE,38.053046464920044,-81.10403001308441,City Hall,City Hall
Fayetteville,WV,Cathedral Cafe,38.05229862981017,-81.10321361209313,American Restaurant,American
Fayetteville,WV,Fayette Theater,38.05267908484508,-81.10345327564457,Theater,Theater
Fayetteville,WV,Ben Franklin Crafts,38.05228418150045,-81.10384121120636,Arts & Crafts Store,Arts & Crafts
Fayetteville,WV,Dunkin\',38.057105,-81.104138,Donut Shop,Donuts
Fayetteville,WV,Hobbitt Hole,38.0527883172788,-81.10362194997093,Antique Shop,Antiques
Fayetteville,WV,Wood Iron Eatery,38.052914,-81.103083,Breakfast Spot,Breakfast
Fayetteville,WV,New River Antique Mall,38.052371755499244,-81.10478949003361,Antique Shop,Antiques
Felicity,OH,Felicity-Franklin High School,38.83738488143,-84.09778730793106,High School,High School
Felicity,OH,US Post Office,38.83905029296875,-84.09632873535156,Miscellaneous Shop,Shop
Felicity,OH,Fleacity Inc,38.838641,-84.096433,Tattoo Parlor,Tattoo
Felicity,OH,Susie Qs,38.838727,-84.096482,Bar,Bar
Felicity,OH,Sweet Felicity Gluten Free Bake Shop,38.838626,-84.09593100000001,Bakery,Bakery
Felicity,OH,Mens With Hoses,38.888823361954124,-84.0584175217188,Hot Spring,Hot Spring
Felicity,OH,Bethel Branch Library,38.8362159,-84.0981642,College Library,Library
Felicity,OH,Felicity -Franklin Middle School,38.8389464467764,-84.0950326994061,Middle School,Middle School
Flat Lick,KY,Flat Lick Elementary,36.840045,-83.781563,Elementary School,Elementary School
Flat Lick,KY,Turkey Creek Baptist Church,36.861000061035156,-83.79570007324219,Church,Church
Flat Lick,KY,Little Caesars Pizza,36.816899,-83.769226,Pizza Place,Pizza
Flat Lick,KY,Walgreens,36.76320757481064,-83.70451134167524,Pharmacy,Pharmacy
Flat Lick,KY,Tractor Supply Co.,36.8519822461648,-83.860329204839,Hardware Store,Hardware
Flat Lick,KY,Walmart Pharmacy,36.858277,-83.86845799999999,Pharmacy,Pharmacy
Flat Lick,KY,AT&T,36.85568,-83.85237,Mobile Phone Shop,Mobile Phones
Flat Lick,KY,Rent-A-Center,37.55097511,-83.35890362,Electronics Store,Electronics
Flatwoods,KY,CPA,38.522872,-82.717235,Financial or Legal Service,Financial / Legal
Flatwoods,KY,BP,38.52259213211126,-82.71696576819765,Gas Station,Gas Station
Flatwoods,KY,Rite Aid,38.522088000000004,-82.717052,Pharmacy,Pharmacy
Flatwoods,KY,Little Caesars Pizza,38.522990373145184,-82.71648699200139,Pizza Place,Pizza
Flatwoods,KY,H&R Block,38.52162224096305,-82.7186472620997,Financial or Legal Service,Financial / Legal
Flatwoods,KY,Flatwoods Public Library,38.524152,-82.71650799999999,Library,Library
Flatwoods,KY,Curt Robinson - State Farm Insurance Agent,38.515624,-82.723022,Office,Office
Flatwoods,KY,Guardian Animal Medical Center,38.51323189048503,-82.71942727267742,Veterinarian,Veterinarians
Flatwoods,KY,D & H Continuous Guttering,38.52848,-82.71349,Home Service,Home Services
Flatwoods,KY,SERVICE OFFICE SUPPLY & PRINTING INC,38.520968,-82.714715,Paper / Office Supplies Store,Office Supplies
Flemingsburg,KY,Fleming County Justice Center,38.422358,-83.73378,Courthouse,Courthouse
Flemingsburg,KY,Dairy Queen,38.42140674991902,-83.73224875102468,Fast Food Restaurant,Fast Food
Flemingsburg,KY,US Post Office,38.421507,-83.732508,Post Office,Post Office
Flemingsburg,KY,Save-A-Lot,38.421784979502824,-83.73474905240687,Grocery Store,Grocery Store
Flemingsburg,KY,American Legion Post 5,38.42244429654107,-83.73472953736146,Speakeasy,Speakeasy
Flemingsburg,KY,Fleming County Courthouse,38.42249742575644,-83.73315127608375,Courthouse,Courthouse
Flemingsburg,KY,Visual Impact Salon,38.422148,-83.733708,Cosmetics Shop,Cosmetics
Flemingsburg,KY,Flemingsburg Food Mart,38.420805,-83.732471,Gas Station,Gas Station
Florence,KY,Heritage Academy (Real One),38.99889247380851,-84.62840384890926,High School,High School
Florence,KY,Florence Christian Church,38.998959,-84.62722,Church,Church
Florence,KY,Papa Dino\'s Pizza,38.99981037623187,-84.62741470622255,Pizza Place,Pizza
Florence,KY,Heritage Academy,38.99851669248304,-84.62680578231812,School,School
Florence,KY,All Star Chiropractic,38.998853000000004,-84.626001,Medical Center,Medical
Florence,KY,Total Care,38.997958,-84.627617,Medical Center,Medical
Florence,KY,DHL Spot 31,38.99895,-84.626611,Factory,Factory
Florence,KY,La Torta Loca,38.999922,-84.624824,Mexican Restaurant,Mexican
Florence,KY,"Dixie Hwy, 42 & Main St",38.99874584295513,-84.62664255672473,Newsstand,Newsstand
Florence,KY,Avis Car Rental,38.999907,-84.624778,Rental Car Location,Rental Car
Fort Gay,WV,Speedway,38.114183139903496,-82.60342344155909,Gas Station,Gas Station
Fort Gay,WV,Fort Gay Public Library,38.115892,-82.594027,Library,Library
Fort Gay,WV,Meredith\'s Marathon,38.117985,-82.59352,Automotive Shop,Automotive
Fort Gay,WV,LabCorp,38.1179302453988,-82.6063595092025,Medical Lab,Medical Lab
Fort Gay,WV,Nationwide Insurance: James R Justice II & Associates Inc.,38.11498265655613,-82.60120425583705,Insurance Office,Insurance Office
Fort Gay,WV,"Partners Insurance & Financial Services,Inc.",38.118425,-82.584419,Insurance Office,Insurance Office
Fort Gay,WV,Community Trust Bank,38.116237,-82.594853,Bank,Bank
Fort Gay,WV,Papa John\'s Pizza,38.1180963,-82.6199737,Pizza Place,Pizza
Fort Thomas,KY,Saint Thomas Catholic School,39.073090089389275,-84.44642184699275,School,School
Fort Thomas,KY,US Post Office,39.07797421452276,-84.44786660275913,Post Office,Post Office
Fort Thomas,KY,First Presbyterian Church of Fort Thomas,39.076358983333336,-84.44663243333333,Church,Church
Fort Thomas,KY,Muehlenkamp Funeral Home,39.073202,-84.446973,Funeral Home,Funeral Home
Fort Thomas,KY,Fifth Third Bank & ATM,39.080875693106535,-84.44977194070822,Bank,Bank
Fort Thomas,KY,Fifth Third Securities - James Morgan,38.98595,-84.40185,Business Service,Business Services
Fort Thomas,KY,St. Andrew\'s Episcopal Church,39.076805,-84.447639,Church,Church
Fort Thomas,KY,Prather\' Private Pool,39.07291,-84.44892,Pool,Pool
Fort Thomas,KY,Guardian Savings Bank,39.078278,-84.447838,Bank,Bank
Fort Thomas,KY,United Bank,39.0799065,-84.44814326,Bank,Bank
Frankfort,KY,Kentucky Transportation Cabinet,38.20168418132257,-84.87384453715349,Government Building,Government
Frankfort,KY,TCOB Conference Center,38.20165901612559,-84.87355556338458,Government Building,Government
Frankfort,KY,Riverboat Grill,38.196659,-84.879701,American Restaurant,American
Frankfort,KY,"Frankfort, Kentucky",38.20091,-84.87328,Campground,Campground
Frankfort,KY,Kentucky State Office Building,38.19993774452218,-84.8724652382681,Government Building,Government
Frankfort,KY,Poor Richard\'s Books,38.19944682843773,-84.8766850832821,Bookstore,Bookstore
Frankfort,KY,Capital City Museum,38.19869627902998,-84.87557577735897,History Museum,History Museum
Frankfort,KY,Commonwealth Credit Union,38.199124,-84.873037,Credit Union,Credit Union
Frankfort,KY,Sig Luscher Brewery,38.20154123757855,-84.87501472234726,Brewery,Brewery
Frankfort,KY,Kentucky History Half Marathon,38.199121000000005,-84.874756,Track,Track
Frankfort,OH,Frankfort Dairy Cone,39.40174667532521,-83.18069760512638,Ice Cream Shop,Ice Cream
Frankfort,OH,Frankfort Pizza,39.402157011298605,-83.17965101009024,Pizza Place,Pizza
Frankfort,OH,Adena Football Field,39.405342231822175,-83.18490474730169,Athletics & Sports,Athletics & Sports
Frankfort,OH,Brad Lightle Park,39.399545607381114,-83.1839942694533,Park,Park
Frankfort,OH,Old Town Pizzaeria,39.403073,-83.178687,Pizza Place,Pizza
Frankfort,OH,Citizens National Bank,39.401415308858894,-83.17993640899658,Bank,Bank
Frankfort,OH,JT\'s Auto & Truck Glass,39.3395,-83.12632,Automotive Shop,Automotive
Frankfort,OH,Valero,39.403224657247776,-83.17827880382538,Gas Station,Gas Station
Frankfort,OH,Sunoco,39.40989553928375,-83.17620813846588,Gas Station,Gas Station
Frankfort,OH,Frankfort eatery,39.40194322239403,-83.18074993443629,Restaurant,Restaurant
Franklin Furnace,OH,Jesse Stuart Bridge,38.647016663601775,-82.85115503461654,Bridge,Bridge
Franklin Furnace,OH,Ohio Kentucky Border,38.64714296255101,-82.85200700891417,General Travel,Travel
Franklin Furnace,OH,BP,38.645666445015785,-82.87647071859165,Gas Station,Gas Station
Franklin Furnace,OH,BP,38.623871,-82.844535,Gas Station,Gas Station
Franklin Furnace,OH,Kroger Pharmacy,38.7130592,-82.8579152,Pharmacy,Pharmacy
Franklin Furnace,OH,Starbucks,38.71283990545274,-82.85778164863586,Coffee Shop,Coffee Shop
Franklin Furnace,OH,Kroger,38.712872,-82.8580282,Supermarket,Supermarket
Franklin Furnace,OH,Brick Union Cemetary,38.64453,-82.87348,Cemetery,Cemetery
Franklin,OH,EXPRESS LIVE!,39.969719152623725,-83.01023780659617,Music Venue,Music Venue
Franklin,OH,McConnell Garage,39.967941,-83.008021,Parking,Parking
Franklin,OH,The Basement,39.96942309247045,-83.00983107453749,Rock Club,Rock Club
Franklin,OH,Arena West North Lot,39.968617291645074,-83.00737312196644,Parking,Parking
Franklin,OH,A&R Music Bar,39.96947773363446,-83.00989441155322,Rock Club,Rock Club
Franklin,OH,Center Field Fountain,39.968293143855796,-83.01001745065302,Fountain,Fountain
Franklin,OH,Center of Franklin County,39.969417,-83.009346,Monument / Landmark,Landmark
Franklin,OH,Huntington Park,39.96905636847188,-83.01167070865631,Baseball Stadium,Baseball
Franklin,OH,Sunny Street Cafe,39.9679719452758,-83.00878075361723,Breakfast Spot,Breakfast
Franklin,OH,Neil Avenue Garage,39.967270009493426,-83.00921380519873,Parking,Parking
Frazeysburg,OH,Subway Frazeysburg,40.118515137824204,-82.11713790893555,Sandwich Place,Sandwiches
Frazeysburg,OH,Dairy Queen,40.11845100467193,-82.11567855906196,Fast Food Restaurant,Fast Food
Frazeysburg,OH,Frew Park,40.112211,-82.123206,Baseball Field,Baseball Field
Frazeysburg,OH,Midtown Sports Bar,40.117359,-82.119226,Nightlife Spot,Nightlife
Frazeysburg,OH,Benzer Pharmacy,40.1190558,-82.1158338,Pharmacy,Pharmacy
Frazeysburg,OH,OLDE VILLAGE MEATS,40.11200426562663,-82.11518123745918,Butcher,Butcher
Frazeysburg,OH,Family Dollar,40.11919880110456,-82.11707456613759,Discount Store,Discount Store
Frazeysburg,OH,Bobbi\'s Grill,40.11397933959961,-82.11205291748047,American Restaurant,American
Fredericktown,OH,Door 142,40.48231506347656,-82.54304504394531,American Restaurant,American
Fredericktown,OH,Kokosing Construction,40.490502727334146,-82.5592738307254,Professional & Other Places,Professional
